,Unnamed: 0.1,Unnamed: 0,commit_id,tcmt,bugcount,fixcount,author_date,la,ld,nf,nd,ns,ent,app,rtime,self,hcmt,nrev,revd,nuc,ndev,age,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
1647,1647,1647.0,9b3e6f63bedbdef37dca8fe4c7ad51fde6bbb4ef,0,0,0,1436275472,126,5,7,6,2,18.714285714285715,0,0,False,0,0,True,414,43,7736,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1648,1648,1648.0,308942992ff6882695614b959353e5bddec913bd,0,0,0,1436267736,1,1,1,1,1,2.0,0,0,False,0,0,True,375,43,55283,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1649,1649,1649.0,5ad074be84c3af8c9d65143fd6a59909dce3f4ef,0,0,0,1436212453,2,2,2,2,1,2.0,0,0,False,0,0,True,10,3,80659,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1650,1650,1650.0,cedd89687f6987dadc112d5f129dccac2f72dd59,0,0,0,1436218634,0,8117,2,2,2,4058.5,1,0,False,6,2,True,578,4,440,397,915.0,1312,396.0,915.0,1311.0,524,6030,6554,920.0,6554,7474.0
1651,1651,1651.0,50fe22f31794d10b1f5020653b758063bb55486e,0,0,0,1436218183,9,0,0,0,0,0.0,0,0,False,0,0,True,0,0,18678,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1652,1652,1652.0,f082bf79ad612cdadb2b888ba4d86b2eefd9ae56,0,0,0,1435911789,116,1,2,2,1,58.5,3,0,False,9,1,True,2,1,43746,2,1082.0,1084,2.0,1082.0,1084.0,4,7491,7495,6.0,7495,7501.0
1653,1653,1653.0,444a8d3d5e459a70d4985bcdb26b55f4e16f4a02,0,0,0,1436218175,182,59,0,0,0,0.0,0,0,False,0,0,True,0,0,21772,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1654,1654,1654.0,6d834d8754731d60e6964c26eea0ad3f45b6b86f,0,0,0,1435853905,9,0,1,1,1,9.0,1,0,False,6,1,True,3,3,52893,471,915.0,1386,470.5,915.0,1385.5,862,6030,6892,1332.5,6892,8224.5
1655,1655,1655.0,fe46d78487d96533f9c442e0de00f42e45bdd48b,0,0,0,1436218163,58,8,0,0,0,0.0,0,0,False,0,0,True,0,0,43994,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1656,1656,1656.0,7bdf448278f68ba078b70c29c77ee965d54df47c,0,0,0,1432222003,182,59,8,4,2,30.125,3,0,False,14,1,True,16,1,43835,1,1050.0,1051,1.0,1050.0,1051.0,8,7109,7117,9.0,7117,7126.0
1657,1657,1657.0,83e94ca477b2f585abf9d674930162e74831c0ec,0,0,0,1436134618,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,7375,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1658,1658,1658.0,bb8bb91a8cad743e56248c47c1e18ef0b733d626,0,0,0,1433409369,58,8,9,9,3,7.333333333333333,1,0,False,18,1,True,636,1,21601,10,915.0,925,10.0,915.0,925.0,111,6030,6141,121.0,6141,6262.0
1659,1659,1659.0,406dd3c6b3883abdcde3ecaae1d5053ad8cb3696,0,0,0,1435310418,159,152,30,19,7,10.366666666666667,3,0,False,45,2,True,82,1,39800,471,1013.0,1484,470.5,1013.0,1483.5,862,6896,7758,1332.5,7758,9090.5
1660,1660,1660.0,0dbec2523d4bfb06b1c7c1f223fefe6d5bb2c854,0,0,0,1436125004,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,84161,397,915.0,1312,396.0,915.0,1311.0,524,6030,6554,920.0,6554,7474.0
1661,1661,1661.0,45c4a00d7e7fd719851270e17dcd316fd801c7e5,0,0,0,1435868043,2,1,0,0,0,0.0,0,0,False,0,0,True,0,0,16830,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1662,1662,1662.0,ccbc62f5dd82efecde3a32dfa4708c06f4a5e351,0,0,0,1435867981,0,3,0,0,0,0.0,0,0,False,0,0,True,0,0,17310,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1663,1663,1663.0,cd284b33103afc895d22891af4cc2e6304a1e5f0,0,0,0,1435851213,2,1,1,1,1,3.0,2,0,False,13,1,True,2,2,50201,129,1049.0,1178,115.5,1049.0,1164.5,1140,7101,8241,1255.5,8241,9496.5
1664,1664,1664.0,c08031e9dba046606c905353f8e29cab9a011f91,0,0,0,1435867965,3,49,0,0,0,0.0,0,0,False,0,0,True,0,0,24818,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1665,1665,1665.0,37d9ebf8b3c19ed64025a1b97ff6325a6181b5aa,0,0,0,1435850671,0,3,1,1,1,3.0,1,0,False,6,1,True,5,2,49659,129,915.0,1044,115.5,915.0,1030.5,1140,6030,7170,1255.5,7170,8425.5
1666,1666,1666.0,84cd7ee0fdc176c05a5ac3c15587d470aa91dab3,0,0,0,1435867946,9,9,0,0,0,0.0,0,0,False,0,0,True,0,0,39662,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1667,1667,1667.0,42ab371599500dcccbfc90fe087b21736da7cbbb,0,0,0,1435843147,3,49,7,5,3,7.428571428571429,2,0,False,13,1,True,607,3,42135,129,956.0,1085,115.5,956.0,1071.5,1140,6496,7636,1255.5,7636,8891.5
1668,1668,1668.0,e30c01e8845bd4f8a5a0293e1a8bcf585c050b5e,0,0,0,1435867923,57,52,0,0,0,0.0,0,0,False,0,0,True,0,0,66911,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1669,1669,1669.0,b731799e10926f16e01d1d32c53d9f800e4ebbfa,0,0,0,1435828284,9,9,2,2,1,9.0,2,0,False,8,1,True,18,2,27272,129,956.0,1085,115.5,956.0,1071.5,1140,6496,7636,1255.5,7636,8891.5
1670,1670,1670.0,825187ca806bc34fa4bbbd184cd098651b3c8a19,0,0,0,1435752513,49,47,8,3,1,12.0,0,0,False,0,0,True,31,1,4782,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1671,1671,1671.0,a7cbb492431fa735ccff42f33393162210c48292,0,0,0,1434698022,104,6,7,3,1,15.714285714285714,0,0,False,0,0,True,18,3,75937,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1672,1672,1672.0,af132bf53a6d0485d4dbb06d2b36e2695bc529bb,0,0,0,1435831685,2,2,1,1,1,4.0,2,0,False,7,3,True,375,43,30673,24,951.0,975,23.5,951.0,974.5,79,6503,6582,102.5,6582,6684.5
1673,1673,1673.0,000bbd32bc23e7f730d4b7c04bff5dfbdfe1a0d4,0,0,0,1435747731,8,5,2,1,1,6.5,3,0,False,15,2,True,8,3,33119,129,1090.0,1219,115.5,1090.0,1205.5,1140,7567,8707,1255.5,8707,9962.5
1674,1674,1674.0,19156d1f1e5828063f8a46777595a1baefab53c5,0,0,0,1435800999,13,10,0,0,0,0.0,0,0,False,0,0,True,0,0,42918,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1675,1675,1675.0,423ffc1f32c648f5c1400d19d50141d7e832ebd5,0,0,0,1435764161,6,0,1,1,1,6.0,0,0,False,0,0,True,375,43,114,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1676,1676,1676.0,7717baf2484c3eb53ade812e2eef97e43f78ecd4,0,0,0,1435800982,225,11,0,0,0,0.0,0,0,False,0,0,True,0,0,74936,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1677,1677,1677.0,da4ce64ee3faac50e3f6cfc54e374bb2d54c6b96,0,0,0,1435671681,13,10,3,1,1,7.666666666666667,1,0,False,12,1,True,7,3,53474,132,915.0,1047,132.0,915.0,1047.0,872,6030,6902,1004.0,6902,7906.0
1678,1678,1678.0,7eb759073e450127d36c64886e470f21d09a0bdb,0,0,0,1435800967,1520,142,0,0,0,0.0,0,0,False,0,0,True,0,0,63856,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1679,1679,1679.0,a8ff98dad60674e9848896022303aa1bb1a470ea,0,0,0,1433825246,73,1,4,4,3,18.5,0,0,False,0,0,True,460,43,72620,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1680,1680,1680.0,9bf6d383a7119ac34bf1a1b408a997ae6c510773,0,0,0,1435800945,41,9,0,0,0,0.0,0,0,False,0,0,True,0,0,57299,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1681,1681,1681.0,3b267954aac2a5e6f8fe771500c7c9720a7e8420,0,8,0,1432021911,1520,142,37,15,3,44.91891891891892,3,0,False,34,1,True,226,1,16543,129,1052.0,1181,115.5,1052.0,1167.5,1140,7470,8610,1255.5,8610,9865.5
1682,1682,1682.0,cff28971702435f624042f73a3a69a56d755cde3,0,0,0,1435777044,10,165,0,0,0,0.0,0,0,False,0,0,True,0,0,15967,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1683,1683,1683.0,8b62995fa509aade067e1744cb029cf1241e8b67,0,0,0,1434274846,41,9,7,4,1,7.142857142857143,1,0,False,12,1,True,141,2,23078,471,915.0,1386,470.5,915.0,1385.5,862,6030,6892,1332.5,6892,8224.5
1684,1684,1684.0,bb65aeb40b50876669df0242a984d41380f1250f,0,0,0,1435777019,30,9,0,0,0,0.0,0,0,False,0,0,True,0,0,22829,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1685,1685,1685.0,383d5ae19c5b823cfcb7b654df51bca57b6fa6a3,0,0,0,1435674677,10,165,3,1,1,58.333333333333336,2,0,False,13,1,True,13,4,5167,132,975.0,1107,132.0,975.0,1107.0,872,6444,7316,1004.0,7316,8320.0
1686,1686,1686.0,806053aae80ce808fe18b0f9f4416b249d7a511c,0,0,0,1435776989,130,34,0,0,0,0.0,0,0,False,0,0,True,0,0,26547,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1687,1687,1687.0,e6499f766f759fa086dff295dd33ecab57d8cc0e,0,0,0,1435667790,30,9,4,3,1,9.75,1,0,False,8,1,True,40,2,84680,132,915.0,1047,132.0,915.0,1047.0,872,6030,6902,1004.0,6902,7906.0
1688,1688,1688.0,4965ce322a716bc2fda943cf3fe918170e9da27e,0,0,0,1435743949,5,0,0,0,0,0.0,0,0,False,0,0,True,0,0,39342,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1689,1689,1689.0,0b485f090ecdf12e1c2058827e7e6a3393ad67d5,0,0,0,1435145642,3,15,1,1,1,18.0,0,0,False,0,0,True,7,4,8679,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1690,1690,1690.0,020dc5c8a333930d811b5adad446afe3b8f6d237,0,0,0,1435764047,4,0,1,1,1,4.0,1,0,False,6,2,True,375,43,20098,129,915.0,1044,115.5,915.0,1030.5,1140,6030,7170,1255.5,7170,8425.5
1691,1691,1691.0,a61bdc353a2fb1f094d9f4a0cbb6b2de07b11381,0,0,0,1435697573,5,0,1,1,1,5.0,2,0,False,7,1,True,5,3,79366,117,948.0,1065,114.5,948.0,1062.5,547,6372,6919,661.5,6919,7580.5
1692,1692,1692.0,82782f468968dd5f63a654ca44dd6dd3e057e237,0,0,0,1435618207,283,908,0,0,0,0.0,0,0,False,0,0,True,0,0,25291,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1693,1693,1693.0,7dc659a48804d86509c26f829f56b1749211a944,0,0,0,1435374968,113,113,111,111,42,2.036036036036036,0,0,False,0,0,True,4083,2,1964,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1694,1694,1694.0,6fc6fc6e272b5a20d96b8d6f7d87ffbc56118498,0,0,16,1435583110,7,35,0,0,0,0.0,0,0,False,0,0,True,0,0,35342,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1695,1695,1695.0,a00deceb06cf597e28d9857ffa2616cac2882760,0,0,0,1429912051,16,0,0,0,0,0.0,0,0,False,0,0,True,0,0,28846,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1696,1696,1696.0,c68f6e076ed8474e6e994918776aecbe1c27909b,0,0,0,1435618065,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,34955,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1697,1697,1697.0,774d512ea5636238df34fb8b980c4b98d5d75718,0,0,0,1435333716,62,110,5,4,1,34.4,0,0,False,0,0,True,11,2,25,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1698,1698,1698.0,54ae089187d230b620a8e4005e371a95eb84507c,0,0,0,1435592340,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,9230,95,915.0,1010,94.5,915.0,1009.5,576,6030,6606,670.5,6606,7276.5
1699,1699,1699.0,596fda88de8d6c0c94bd1c7236497228e173984a,0,2,0,1435574982,7,35,5,1,1,8.4,1,0,False,6,1,True,62,3,27214,148,915.0,1063,148.0,915.0,1063.0,213,6030,6243,361.0,6243,6604.0
1700,1700,1700.0,0bcd67f0a814e07ec6e5c55fe6c954b3d18b7107,0,0,0,1435567026,152,10,4,3,1,40.5,2,0,False,13,2,True,11,3,19258,24,923.0,947,23.5,923.0,946.5,79,6063,6142,102.5,6142,6244.5
1701,1701,1701.0,b31edb322399608018e53d28df49b62cea042654,0,0,0,1435373004,113,113,111,111,42,2.036036036036036,0,0,False,0,0,True,4083,2,5424,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1702,1702,1702.0,375794342505a16d27397e07f13599cb02a612c2,0,0,0,1435367580,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,14380,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1703,1703,1703.0,8f1e65ca90078dbd5a32bc7ceff9cc66150b1e24,0,0,0,1435364360,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,11160,117,915.0,1032,114.5,915.0,1029.5,547,6030,6577,661.5,6577,7238.5
1704,1704,1704.0,65b0f045e450fdfc4c861ced2f58b27be64492d0,0,0,0,1435353200,10,8,0,0,0,0.0,0,0,False,0,0,True,0,0,51180,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1705,1705,1705.0,d1aa600d44f0344beaa388e0a4287155f5954793,0,0,0,1435352367,73,9,0,0,0,0.0,0,0,False,0,0,True,0,0,19345,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1706,1706,1706.0,be2528402adf9b19c980529f85b73398060b4d4b,0,0,0,1434610820,10,8,6,2,1,3.0,1,0,False,6,1,True,28,5,19126,8,915.0,923,8.0,915.0,923.0,17,6030,6047,25.0,6047,6072.0
1707,1707,1707.0,29d0a1f7eb05a77675e35690eea56e91401c2bed,0,0,0,1435352194,428,125,0,0,0,0.0,0,0,False,0,0,True,0,0,46017,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1708,1708,1708.0,7fdb2cececf3478e84dfdc4f29d6a7c2b483fbf9,0,0,0,1435160222,6,1,1,1,1,7.0,0,0,False,0,0,True,5,2,26,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1709,1709,1709.0,88ec979563d7487f1d2604048be632a1892451a2,0,0,0,1435351826,102,39,0,0,0,0.0,0,0,False,0,0,True,0,0,32391,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1710,1710,1710.0,fef5dceaa886de9135437b4bdcabcc4951a0ce40,0,2,0,1429517377,428,125,13,7,2,42.53846153846154,1,0,False,18,1,True,630,2,86030,75,915.0,990,54.0,915.0,969.0,1115,6030,7145,1169.0,7145,8314.0
1711,1711,1711.0,f4ddbeacf79010dc832abc946f2fd1231c6cae08,0,0,0,1435351785,15,1,0,0,0,0.0,0,0,False,0,0,True,0,0,11077,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1712,1712,1712.0,250bc333f024d8a21a576a7d423f05fdaa7d3b2f,0,0,0,1435146635,102,39,4,3,1,35.25,2,0,False,7,1,True,20,1,880,129,956.0,1085,115.5,956.0,1071.5,1140,6496,7636,1255.5,7636,8891.5
1713,1713,1713.0,5eba78b3c14308cb388e5220b1d99945e5dcebff,0,0,0,1435351619,7,10,0,0,0,0.0,0,0,False,0,0,True,0,0,31964,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1714,1714,1714.0,5eac9595e07e8acf7fb0c66b06becf858c5fd065,0,0,0,1434735908,15,1,4,3,1,4.0,1,0,False,20,1,True,22,1,22153,117,915.0,1032,114.5,915.0,1029.5,547,6030,6577,661.5,6577,7238.5
1715,1715,1715.0,3036a122e787405908701549e54842e84b974976,0,0,0,1435351356,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,68399,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1716,1716,1716.0,7eb734e91c995402a2e8a43168d74dea070934d7,0,0,0,1435319655,7,10,1,1,1,17.0,1,0,False,6,1,True,7,4,16015,24,915.0,939,23.5,915.0,938.5,79,6030,6109,102.5,6109,6211.5
1717,1717,1717.0,7929e80eddb61d4647ec067a29de44bc6f00a3fe,0,0,0,1435351344,43,103,0,0,0,0.0,0,0,False,0,0,True,0,0,21292,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1718,1718,1718.0,283bcf2ba928308b1fc86b5ba07430b34550383a,0,0,0,1435282957,1,1,1,1,1,2.0,2,0,False,13,1,True,375,43,65717,117,948.0,1065,114.5,948.0,1062.5,547,6372,6919,661.5,6919,7580.5
1719,1719,1719.0,8d33f2f22a4e6d2fdcf074b564da0a10a9ac494e,0,0,0,1435351323,6,2,0,0,0,0.0,0,0,False,0,0,True,0,0,41616,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1720,1720,1720.0,acaa471e2d9a9b3e81e47ded73c58decb3f7fe1d,0,0,0,1435157252,43,103,2,2,1,73.0,2,0,False,7,1,True,5,3,11497,129,956.0,1085,115.5,956.0,1071.5,1140,6496,7636,1255.5,7636,8891.5
1721,1721,1721.0,9c4f5007e6672077e86a57380198f5bff23e77c3,0,0,0,1435351261,74,60,0,0,0,0.0,0,0,False,0,0,True,0,0,38526,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1722,1722,1722.0,4df1f81fc3e7498b73cb51e447b6d30ac5991fee,0,0,0,1435223307,6,2,2,2,1,4.0,1,0,False,6,1,True,23,2,6067,8,915.0,923,8.0,915.0,923.0,27,6030,6057,35.0,6057,6092.0
1723,1723,1723.0,817c970ca58855dfaa94dd730d4d6e5b2914e6a7,0,0,0,1435351241,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,31032,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1724,1724,1724.0,c63c73a7548b61ddf91374c162a65eada97d5a7d,0,6,0,1435226335,18,32,10,5,1,5.0,0,0,False,0,0,True,34,1,354,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1725,1725,1725.0,8aa7a67d1124cba910a11a404de02550425ef0f8,0,0,0,1435351194,1,1,0,0,0,0.0,0,0,False,0,0,True,0,0,23489,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1726,1726,1726.0,6160fd1af210d025f7755d0f84a2407f47cd2a50,0,0,0,1435233809,1,1,1,1,1,2.0,1,0,False,6,1,True,375,43,16569,19,915.0,934,19.0,915.0,934.0,19,6030,6049,38.0,6049,6087.0
1727,1727,1727.0,0fd07ad3a9b1f50d1daec0e6c6f230adac9397c5,0,0,0,1435348252,3,0,0,0,0,0.0,0,0,False,0,0,True,0,0,16372,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1728,1728,1728.0,45e468e5d47dfb73026394df4b4c7aeeb0f5aeb4,0,0,0,1435327705,1,1,1,1,1,2.0,2,0,False,13,1,True,5,4,24065,4,919.0,923,4.0,919.0,923.0,4,6041,6045,8.0,6045,6053.0
1729,1729,1729.0,c9c2590c0424ed4903cb174b448f8b7c335fe1eb,0,0,0,1435217240,624,18618,0,0,0,0.0,0,0,False,0,0,True,0,0,71485,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1730,1730,1730.0,3f58af53336fa76522847dff404d6dc15766c12b,0,0,0,1435159080,3,0,1,1,1,3.0,1,0,False,6,1,True,6,3,13325,151,915.0,1066,147.5,915.0,1062.5,2494,6030,8524,2641.5,8524,11165.5
1731,1731,1731.0,e65201a50aabafe4f94146a6b3596e19ba0c6bc9,0,0,0,1435333691,7,7,2,1,1,7.0,0,0,False,0,0,True,4,1,12552,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1732,1732,1732.0,5946a86b197d507ffa3c20aa1d654227dd90aad1,0,0,0,1435321139,7,50,4,4,1,14.25,0,0,False,0,0,True,23,4,631,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1733,1733,1733.0,ce9ba54eb9cdc8f0800a52971759965797bdc215,0,0,0,1435320508,193,496,23,6,3,29.95652173913044,0,0,False,0,0,True,661,2,16048,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1734,1734,1734.0,610a2545556e9f780b4f3f2f9713e46748a6a651,0,0,0,1435304460,14,245,7,6,3,37.0,4,0,False,29,5,True,672,23,820,129,1056.0,1185,115.5,1056.0,1171.5,1140,7481,8621,1255.5,8621,9876.5
1735,1735,1735.0,de639e0b3f8d1053edbcfdf91c46549ffac979c7,0,0,0,1435160196,5,1,1,1,1,6.0,0,0,False,0,0,True,13,3,76291,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1736,1736,1736.0,3eccfd4a92c1bd1f1b34e2f1974987e92473111f,0,0,0,1434047105,62,7,4,4,1,17.25,2,0,False,14,3,True,17,3,24550,12,921.0,933,12.0,921.0,933.0,38,6055,6093,50.0,6093,6143.0
1737,1737,1737.0,8ec639ddbf5d01bdf072afcccadd2d84f6e93088,0,0,0,1435225981,19,6,3,2,1,8.333333333333334,0,0,False,0,0,True,8,1,582,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1738,1738,1738.0,d0b29c3b63c901ad5c5c61faff2c82393f58ea5a,0,0,0,1435225399,15,5,3,1,1,6.666666666666667,0,0,False,0,0,True,8,1,704,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1739,1739,1739.0,0ecbc7bb2d64b2da079404f4ee7cbd15134e87d7,0,0,0,1435224695,0,2,1,1,1,2.0,0,0,False,0,0,True,24,2,173,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1740,1740,1740.0,a5779f59ac68f3e381c5d2f120137a6e99ff32b4,0,0,0,1435224522,0,2,1,1,1,2.0,0,0,False,0,0,True,5,2,110,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1741,1741,1741.0,45769f3fbe6210d3a45e531924f8a632d4b5bdd8,0,0,0,1435224412,9,2,1,1,1,11.0,0,0,False,0,0,True,2,1,237,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1742,1742,1742.0,031733ebbd7111de12aaab525ba8124d46cec666,0,0,0,1435224175,13,11,1,1,1,24.0,3,0,False,20,7,True,3,1,6935,129,1052.0,1181,115.5,1052.0,1167.5,1140,7470,8610,1255.5,8610,9865.5
1743,1743,1743.0,4529cc241f3cba37d0c21d5a5e7830a886d929b3,0,0,0,1435138145,0,1064,4,3,2,266.0,0,0,False,0,0,True,580,3,84880,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1744,1744,1744.0,49af0203cdeb1716bbbfb1e35d1ac51fcc82cd9b,0,0,0,1435145755,96,290,0,0,0,0.0,0,0,False,0,0,True,0,0,39912,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1745,1745,1745.0,63170d10ecb30ce2725d1db3b5450ec380a0fddc,0,0,0,1434966865,376,17307,32,4,2,552.59375,0,0,False,0,0,True,662,1,7814,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1746,1746,1746.0,623ef558780d32d09b76733ac47fc45167d81227,0,0,0,1434959051,5,4,237,16,2,0.0379746835443038,3,0,False,21,3,True,733,1,72496,129,989.0,1118,115.5,989.0,1104.5,1140,6886,8026,1255.5,8026,9281.5
1747,1747,1747.0,91bbf297147c07e966a8e593f71ba32a5469eeb0,0,0,0,1435107270,1663,631,0,0,0,0.0,0,0,False,0,0,True,0,0,39132,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1748,1748,1748.0,38deafceb1c96184a1b2cfddb4d7ee2f7f3c6bd0,0,0,0,1435105843,20,50,1,1,1,70.0,0,0,False,0,0,True,3,2,4221,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1749,1749,1749.0,155df7f5953cbbfc009c2fb8eb6297784a190b24,0,0,0,1434704963,141,33,5,3,1,34.8,0,0,False,0,0,True,14,1,83986,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1750,1750,1750.0,0da765c525d64be6afa25f8a83c43fbbc1037b2f,0,0,0,1435107251,18,19,0,0,0,0.0,0,0,False,0,0,True,0,0,12137,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1751,1751,1751.0,74d2253144e7d46d253e8867e024e18dd9e6c5cf,0,12,0,1422885738,1663,631,41,17,3,55.95121951219512,3,0,False,34,1,True,690,1,39172,24,945.0,969,24.0,945.0,969.0,255,6319,6574,279.0,6574,6853.0
1752,1752,1752.0,fa342643f94e0d9ff9043621974047e4ee738512,0,0,0,1435107204,2,0,0,0,0,0.0,0,0,False,0,0,True,0,0,61111,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1753,1753,1753.0,6e87f3ee01c4aaa67ba3af4e653b87fa072a12a6,0,0,0,1433799114,18,19,1,1,1,37.0,2,0,False,15,1,True,2,1,16270,95,954.0,1049,94.5,954.0,1048.5,576,6491,7067,670.5,7067,7737.5
1754,1754,1754.0,a21cc15ea989493a8f0edf301e188bdc49390000,0,0,0,1435107188,390,513,0,0,0,0.0,0,0,False,0,0,True,0,0,10021,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1755,1755,1755.0,c6e0dd135762d8688cbae77a302d0e6e3620c07a,0,0,0,1431503693,2,0,1,1,1,2.0,4,0,False,32,1,True,1,1,44664,4,1146.0,1150,4.0,1146.0,1150.0,4,8076,8080,8.0,8080,8088.0
1756,1756,1756.0,db188175723a1d9559f6131332ac71b7d6db5771,0,0,0,1435085918,694,3,0,0,0,0.0,0,0,False,0,0,True,0,0,19277,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1757,1757,1757.0,8462b34d20c3d2d676b9a1d262fc3f74062efcdb,0,0,0,1430258767,176,231,39,12,1,10.435897435897436,0,0,False,0,0,True,128,3,11619,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1758,1758,1758.0,8ca73000a9b5dbc221d7ddc32dc0a12e81e3712e,0,0,0,1435101622,31,39,1,1,1,70.0,0,0,False,0,0,True,1,1,162,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1759,1759,1759.0,2dd20f115591e0d78671916230c289c6d6cccbab,0,0,0,1435101460,14,67,3,1,1,27.0,0,0,False,0,0,True,6,2,213,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1760,1760,1760.0,37d842bfed9779e662321a5ee43c36b058386843,0,0,0,1435101247,21,73,2,2,1,47.0,0,0,False,0,0,True,4,3,790,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
